# Field extents   
# Reference position: (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# Threshold       : 5.0000000000e-01
# Time            	alpha_internal    
2.3192            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3196            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32036           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32077           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32117           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3215            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32183           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3222            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32262           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32297           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32334           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32375           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3242            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32456           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32494           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32534           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32571           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32606           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32644           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32688           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32724           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32766           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32811           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32857           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32898           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32931           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32969           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.32999           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33032           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33066           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33102           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33142           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3318            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33221           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33267           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33307           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33346           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33373           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33403           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33436           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33474           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33518           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33558           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33598           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33643           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33687           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33726           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33765           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33812           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3385            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33887           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33925           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.33962           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34043           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34086           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34134           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34178           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34215           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34255           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.343             (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34347           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34401           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34448           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34499           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34557           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34594           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34635           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34677           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34724           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3477            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34819           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34861           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34908           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.34958           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35013           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35058           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35105           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35148           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35195           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35242           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35296           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3535            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3541            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35449           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35495           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35531           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3557            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35613           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35661           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35718           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35758           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35807           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35855           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35903           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.35952           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36054           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36096           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36135           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36179           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36228           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3627            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36318           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36365           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36418           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36474           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36514           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36559           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36611           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36653           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36699           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36751           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36811           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36847           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36887           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36931           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.36982           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37026           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37075           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37129           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37192           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37232           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37277           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37322           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37374           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37414           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37459           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37508           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37541           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37576           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37615           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37657           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37706           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37748           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37799           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37849           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37899           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37933           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.37966           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38              (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38039           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38085           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38137           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38181           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3823            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38263           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.383             (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38341           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38387           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38439           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.3849            (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38544           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38591           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38624           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38661           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38703           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
2.38751           (1.2708333335e-01 2.0833333335e-03 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
